indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,nosex12m,sexcohab,sexnonreg,sexpaid12m,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y040_044,318,574,454.32990372440446,0.1846100170309692,0.01778931702179833,0.1522519696239577,0.2220438580609372
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y040_044,33,35,26.30513765266727,0.21968574155107015,0.07008156674174523,0.11216931305258264,0.38550995576953906
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y040_044,332,609,479.9719297848985,0.18623317060151776,0.01708959413296316,0.15502902438321614,0.222067419406027
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y045_049,261,371,298.96891628619153,0.22819755891403895,0.02502602459270962,0.18287109679461205,0.28089662582665464
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y045_049,72,75,57.36233387124615,0.18573464929938296,0.04985089443736124,0.1067848562868283,0.3032385810325218
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y045_049,145,170,133.1191933117645,0.2027884873198037,0.03548820979740522,0.14194835126327765,0.28116057993766874
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y045_049,212,276,223.1404059326315,0.23214483977105693,0.02777938419742253,0.18217446958919803,0.2909457744707611
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y045_049,261,368,292.9842926300218,0.2248527419979405,0.02431947910939043,0.1807782328266441,0.27605189279632086
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y045_049,69,78,63.291045389847525,0.2036037695477007,0.05371202479872367,0.11782811086522892,0.328565108863504
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y045_049,286,431,345.63479430971034,0.2179734417350555,0.02279852916564163,0.1765856679014868,0.2659287730437329
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y045_049,15,15,10.625507523650752,0.32593077874087234,0.1521604923149356,0.1106532108536763,0.6526687058226414
prevalence,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y045_049,295,446,356.25688286034887,0.2211363928381377,0.02262451108398231,0.17997544835037335,0.2686272134213359
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y015_049,267,461,345.4289876713762,0.5945057080906618,0.02734616464832096,0.5399870747955676,0.6467894378450528
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y015_049,90,98,68.35204419450548,0.6430360454972333,0.05856746929694373,0.5221055243276116,0.7481278312364283
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y015_049,188,274,192.9035060764272,0.5908584933188072,0.03540566494068239,0.5201044869553287,0.658039476021193
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y015_049,203,285,221.04875884955564,0.6131332050148861,0.03441864871858179,0.5439126664589642,0.6780662402243609
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y015_049,260,431,319.02051423004457,0.6220014960642174,0.02812936446732775,0.5655114833026043,0.6753631633682783
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y015_049,108,128,94.76168959151155,0.5372300168060895,0.05170312760825447,0.43575491300470287,0.6357120678937865
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y015_049,287,512,384.6261623243019,0.5990695849766602,0.02614061113814995,0.5469306390536438,0.6490584272775164
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y015_049,43,47,29.644483914846557,0.6420593901029773,0.08687823106707912,0.4609275899462899,0.7900515881537993
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y015_049,296,559,413.78100425944587,0.6025270373779056,0.02493500005900699,0.5527871489046334,0.6502351252266836
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y015_024,27,28,23.09988638181617,0.29488008257180653,0.09217834078350924,0.1492244716699467,0.4992746020406385
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y015_024,16,16,13.300261156647792,0.4819613298864876,0.14094615793360887,0.23529974992937333,0.7377393409236919
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y015_024,39,41,32.805799682145896,0.3798389350159743,0.08105637963366386,0.2378227885772404,0.5459176178587756
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y015_024,3,3,2.9353708601514583,0,0,NA,NA
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y015_024,23,23,19.179941400268845,0.35318174894584276,0.10712519142301352,0.17884755656090157,0.5778637212475163
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y015_024,21,21,16.956329561306685,0.34872978945712874,0.11832330207933862,0.1616873137094383,0.5978398136504397
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y015_024,39,40,32.49492267941905,0.3634823840418303,0.08386227250765298,0.21913562398216824,0.537466671214379
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y015_024,4,4,3.274659081477173,0.2393419570355509,0.25128115079369207,0.02060315663378669,0.8247564531915346
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y015_024,42,44,35.72511191708956,0.3508543925756069,0.07637602818469368,0.21882205373401808,0.5104916135704102
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y025_049,257,433,322.4909203790708,0.6178385675135586,0.02801688866888968,0.5616393984397478,0.6710526817681363
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y025_049,75,82,55.65633306423911,0.672756624518451,0.0633925342450082,0.5390001177633091,0.7833066354622376
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y025_049,168,233,160.11098933691397,0.6331437109212515,0.03679122690464737,0.5585490444006886,0.7018617155586127
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y025_049,202,282,218.1227182632095,0.6209164319304913,0.03479674179667301,0.5507479279294951,0.6863664851673562
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y025_049,252,408,300.0986127897184,0.6371406882049502,0.02850080023302313,0.5796546971215031,0.6909564418800942
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y025_049,91,107,77.99752421586535,0.5831307453325679,0.05479445339358042,0.47348632699425935,0.6851263538065092
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y025_049,276,472,352.13213654163314,0.6206903710847431,0.02716520134866767,0.5661921569296667,0.6723046476463964
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y025_049,40,43,26.3706165332879,0.6912452115712949,0.083554061506164,0.5096585645768043,0.828247195125975
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y025_049,286,515,378.0563198769989,0.6262232519791144,0.02566104074910834,0.5747299077370666,0.6750072980399003
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y015_019,3,3,2.879981878153462,0.7610874256638114,0.2728313488727098,0.1440351540105005,0.9836890472130264
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y015_019,12,12,10.43852198271278,0.4021176765720469,0.1541356227421159,0.16067608043698278,0.7026414199321845
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y015_019,15,15,13.27517093040103,0.48818416238594786,0.1418704590713052,0.2386422835929962,0.7437579796540784
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y015_019,12,12,10.43852198271278,0.4021176765720469,0.1541356227421159,0.16067608043698278,0.7026414199321845
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y015_019,3,3,2.879981878153462,0.7610874256638114,0.2728313488727098,0.1440351540105005,0.9836890472130264
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y015_019,15,15,13.27517093040103,0.48818416238594786,0.1418704590713052,0.2386422835929962,0.7437579796540784
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y015_019,15,15,13.27517093040103,0.48818416238594786,0.1418704590713052,0.2386422835929962,0.7437579796540784
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y020_024,25,25,20.26812292472334,0.23764951656941316,0.09566992959358452,0.09969757617850598,0.46738898526270056
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y020_024,4,4,2.9401779067649256,0.826895781844813,0.1992736619974081,0.2377937984854753,0.986512103865146
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y020_024,26,26,19.92699872552485,0.3225230102636018,0.1045354061215195,0.15711075705472768,0.5487155513740046
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y020_024,3,3,2.9353708601514583,0,0,NA,NA
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y020_024,11,11,8.82449397712565,0.3024307635735571,0.154481824918374,0.09355773164212262,0.6455304285497194
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y020_024,18,18,14.138268744381104,0.27791026682589853,0.12210729320234263,0.10456986923681606,0.5591582284108919
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y020_024,25,25,19.540538706314077,0.29461633339502824,0.1039971547368908,0.1354175814246584,0.526910870271857
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y020_024,4,4,3.274659081477173,0.2393419570355509,0.25128115079369207,0.02060315663378669,0.8247564531915346
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y020_024,29,29,22.808581260206193,0.2863527391063689,0.09444513764493062,0.139555569598693,0.49816434773202944
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y025_029,40,41,30.796107091028112,0.35487896236742755,0.08996247053742909,0.2029700751057162,0.5430211902092379
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y025_029,8,9,7.818127620637486,0.4670179314736924,0.2080409412869564,0.1455101082131773,0.8184704529036133
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y025_029,27,28,21.134303914483144,0.3468879546471202,0.11577804999204436,0.16323477929213084,0.5911835490747525
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y025_029,22,22,17.451116234880974,0.41680005956363186,0.1219081314982848,0.21100424068260495,0.656342181931571
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y025_029,33,35,28.418078608241593,0.4386502236437872,0.10072498619966558,0.2595360035004631,0.6353175220393823
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y025_029,15,15,10.894506626755218,0.16164105319012048,0.12445233493603164,0.0308867080167641,0.538404013037089
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y025_029,43,46,35.18453664141684,0.3717586723832087,0.08891535125862005,0.2191120366980262,0.5551471319158762
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y025_029,4,4,3.2890930795151645,0.4926667365205285,0.3184068663785018,0.07404612593056659,0.9218293515748596
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y025_029,47,50,38.41776788919578,0.38080591499903105,0.08487813204525207,0.23296296769945185,0.5546304652283441
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y030_034,83,98,74.33192534314728,0.4976726284485097,0.05926295561779293,0.3836858603397048,0.6119018323332105
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y030_034,12,12,6.780337253123773,0.702137808037809,0.15883646577701158,0.3472744325890036,0.9126188667565912
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y030_034,48,52,35.98599309547406,0.47320956882652643,0.08340614988181641,0.3179867606406227,0.6337899273820717
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y030_034,54,58,44.56763065371172,0.555093444503237,0.0738699012084477,0.409755818082442,0.6915806290042924
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y030_034,74,83,60.281667560238645,0.5626262229687599,0.06281004560242756,0.43820684515457314,0.6796355367313005
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y030_034,27,27,20.326993025557947,0.37985256218834634,0.11256658801272253,0.19360403259095105,0.6097857582659196
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y030_034,85,98,71.51787806774112,0.5255714222655666,0.05909487242048499,0.4104427813870784,0.6380441557771739
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y030_034,11,12,10.042181587112257,0.4577695284975968,0.15736420959690944,0.19593421337907,0.7452147791283441
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y030_034,93,110,80.47139450354776,0.5198144978033963,0.05600853124116782,0.41084096415065874,0.6269347211657208
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y035_039,88,100,68.06977362310667,0.6399200898224247,0.05578424742852396,0.5251085178325833,0.7406819540235029
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y035_039,21,21,15.196336706953264,0.7082395261240734,0.11189305758806788,0.4564936531453366,0.8752464100284283
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y035_039,55,58,36.212016860247495,0.7238420835611934,0.06482663221266412,0.5812669418871745,0.831909942156572
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y035_039,59,63,47.43943745061823,0.5861290246221298,0.0682852604627109,0.4492424538293793,0.7108885275997845
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y035_039,87,98,66.54690777407681,0.640861514189746,0.05458554365025817,0.5285363289192011,0.7396097363391232
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y035_039,22,23,16.92797675463034,0.6998142516827026,0.10774516138450184,0.460374764024818,0.8643220091170176
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y035_039,91,107,79.51186367647364,0.6324687099449399,0.05246187207797016,0.525098874155774,0.7281317892577761
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y035_039,14,14,6.765022111369573,0.7759520254589912,0.1238156287458935,0.4616633512967215,0.9332743109818444
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y035_039,103,121,83.11072962824585,0.6512475915081046,0.04942451511277403,0.5493437856668375,0.7409737203038336
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y040_044,96,106,83.46708877413619,0.7232267722456314,0.04913875455826315,0.6176019071022109,0.808712626912466
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y040_044,21,22,15.771133047933224,0.6796996195790382,0.1258706721384004,0.40593725321948176,0.8682495751074125
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y040_044,53,57,41.89545835719568,0.7139649561254562,0.07239278269095334,0.554764337132763,0.8333418740900835
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y040_044,67,71,57.53237583493603,0.7181873637711568,0.05883487945634128,0.5904286126567966,0.8183544918273646
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y040_044,94,101,79.85720060584883,0.7134684417966172,0.050958947448156,0.6043744316100946,0.8023192679794299
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y040_044,26,27,19.93439925986939,0.7258743244127588,0.10140141235965408,0.49374649498323553,0.8778896510328342
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y040_044,109,120,92.7538829955656,0.7135918160893758,0.04772731529740938,0.6118735042087292,0.7974757741523042
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y040_044,8,8,6.765167083729113,0.763515357622993,0.17388611602102275,0.3283906052823704,0.955194029224512
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y040_044,115,128,99.23819862133624,0.7163170462107789,0.04599942889020191,0.6183601362926497,0.7973700715174779
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y045_049,81,88,67.38352256190028,0.741322533458281,0.05331180962049609,0.6243299429483375,0.8317022676749997
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y045_049,18,18,11.793370916441225,0.7719390441801823,0.15405375551738726,0.3785292606410404,0.9495200655456204
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y045_049,38,38,25.610391330644493,0.8293039291124605,0.07969168477677621,0.6171160818303825,0.9360806142315148
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y045_049,64,68,53.66994104826178,0.7017278206773542,0.06507343165946157,0.5612370842856607,0.8122800823337535
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y045_049,86,91,68.59896001907796,0.728768549711388,0.05730228722649937,0.6035305973493118,0.8258605445122078
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y045_049,15,15,10.90497951772142,0.8332848295880277,0.09949267821742638,0.5511703800061707,0.9531480146496518
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y045_049,93,101,75.95578779260988,0.7341172854587712,0.05219099068097295,0.6204703251778809,0.8234184987188499
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y045_049,5,5,3.185016629673123,1,0,NA,NA
art_coverage,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y045_049,98,106,79.12313027879163,0.7455987046127978,0.05040009048649365,0.6351775634049968,0.83146634754443
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y015_049,266,458,343.0741786941844,0.583993065212605,0.02655591931233089,0.5311961441473982,0.6349304262432011
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,1,all,all,all,male,Y015_049,90,98,68.35204419450548,0.5640243670407981,0.06034703800148523,0.4443594785758365,0.6766699200583828
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,0,all,all,male,Y015_049,186,271,190.55347960961663,0.5659559231554667,0.03426517431121199,0.49799472913775783,0.6315242294507442
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,1,all,all,male,Y015_049,203,285,221.04875884955564,0.593898943486489,0.03394987695342338,0.5260301483872419,0.6583611526173269
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,0,all,male,Y015_049,260,431,319.02051423004457,0.5910671719280696,0.0279292974311681,0.5354166565600644,0.6444779299849244
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,1,all,male,Y015_049,106,125,92.40755538281276,0.5449770634089056,0.04915587449032561,0.44815627767469024,0.6385126985600202
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,0,male,Y015_049,286,509,382.2696781506171,0.5760312112082027,0.02456762806811402,0.527306872317165,0.6233208730002335
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,1,male,Y015_049,43,47,29.644483914846557,0.6334480071599444,0.08746708552952727,0.4523240100902402,0.7833608182970756
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,all,all,all,all,male,Y015_049,295,556,411.42621208348015,0.5806743732648512,0.02381700849806325,0.5334075316932286,0.6265057228884966
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI,Malawi,all,0,all,all,all,male,Y015_024,26,27,22.137759503550154,0.3536242364742192,0.09666478144101329,0.19278389194912612,0.5561939225898218
